FPR_Micro,TPR_Micro
0.97104,0.92907
0.97104,0.92925
0.97118,0.92925
0.97118,0.92944
0.97122,0.92944
0.97136,0.92944
0.97141,0.92944
0.97141,0.92963
0.97160,0.92963
0.97160,0.92981
0.97174,0.92981
0.97174,0.93000
0.97216,0.93000
0.97216,0.93019
0.97253,0.93019
0.97253,0.93038
0.97370,0.93038
0.97370,0.93056
0.97422,0.93056
0.97422,0.93075
0.97450,0.93075
0.97450,0.93094
0.97483,0.93094
0.97483,0.93112
0.97487,0.93112
0.97487,0.93131
0.97586,0.93131
0.97586,0.93150
0.97595,0.93150
0.97614,0.93150
0.97614,0.93169
0.97618,0.93169
0.97618,0.93187
0.97656,0.93187
0.97656,0.93206
0.97763,0.93206
0.97763,0.93225
0.97768,0.93225
0.97768,0.93243
0.97777,0.93243
0.97777,0.93262
0.97829,0.93262
0.97829,0.93300
0.97838,0.93300
0.97838,0.93337
0.97885,0.93337
0.97885,0.93356
0.98044,0.93356
0.98044,0.93375
0.98114,0.93375
0.98114,0.93393
0.98128,0.93393
0.98128,0.93412
0.98222,0.93412
0.98222,0.93431
0.98311,0.93431
0.98311,0.93449
0.98498,0.93449
0.98498,0.93468
0.98540,0.93468
0.98540,0.93487
0.98568,0.93487
0.98568,0.93524
0.98624,0.93524
0.98624,0.93543
0.98629,0.93543
0.98629,0.93562
0.98638,0.93562
0.98638,0.93580
0.98652,0.93580
0.98652,0.93599
0.98690,0.93599
0.98690,0.93618
0.98699,0.93618
0.98699,0.93655
0.98704,0.93655
0.98704,0.93674
0.98727,0.93674
0.98727,0.93693
0.98751,0.93693
0.98751,0.93711
0.98755,0.93711
0.98755,0.93730
0.98793,0.93730
0.98793,0.93749
0.98797,0.93749
0.98797,0.93768
0.98812,0.93768
0.98812,0.93805
0.98816,0.93805
0.98816,0.93861
0.98835,0.93861
0.98835,0.93880
0.98840,0.93880
0.98840,0.93917
0.98868,0.93917
0.98868,0.93955
0.98882,0.93955
0.98882,0.93973
0.98891,0.93973
0.98891,0.94030
0.98896,0.94030
0.98896,0.94067
0.98900,0.94067
0.98900,0.94086
0.98914,0.94086
0.98914,0.94104
0.98919,0.94104
0.98919,0.94329
0.98924,0.94329
0.98924,0.94348
0.98929,0.94348
0.98929,0.94554
0.98933,0.94554
0.98933,0.94610
0.98938,0.94610
0.98938,0.94759
0.98947,0.94759
0.98947,0.94834
0.98952,0.94834
0.98952,0.94928
0.98957,0.94928
0.98957,0.95377
0.98957,0.95415
0.98957,0.95433
0.98961,0.95433
0.98961,0.95527
0.98966,0.95527
0.98966,0.95677
0.98971,0.95677
0.98971,0.95882
0.98975,0.95882
0.98975,0.95920
0.98980,0.95920
0.98980,0.96088
0.98985,0.96088
0.98985,0.96481
0.98989,0.96481
0.98989,0.96837
0.98999,0.96837
0.98999,0.97062
0.99003,0.97062
0.99003,0.97267
0.99008,0.97267
0.99008,0.97305
0.99013,0.97305
0.99013,0.97398
0.99017,0.97398
0.99017,0.97417
0.99022,0.97417
0.99022,0.97473
0.99027,0.97473
0.99027,0.97548
0.99036,0.97548
0.99036,0.97623
0.99041,0.97623
0.99041,0.97642
0.99050,0.97642
0.99050,0.97885
0.99055,0.97885
0.99055,0.98353
0.99060,0.98353
0.99060,0.98409
0.99064,0.98409
0.99064,0.98447
0.99069,0.98447
0.99069,0.98578
0.99074,0.98578
0.99074,0.98971
0.99083,0.98971
0.99083,0.99120
0.99088,0.99120
0.99088,0.99289
0.99092,0.99289
0.99092,0.99326
0.99102,0.99326
0.99102,0.99364
0.99106,0.99364
0.99106,0.99382
0.99111,0.99382
0.99111,0.99401
0.99120,0.99401
0.99120,0.99457
0.99130,0.99457
0.99130,0.99476
0.99134,0.99476
0.99134,0.99495
0.99139,0.99495
0.99139,0.99570
0.99158,0.99570
0.99158,0.99588
0.99167,0.99588
0.99167,0.99607
0.99181,0.99607
0.99181,0.99626
0.99191,0.99626
0.99191,0.99663
0.99195,0.99663
0.99195,0.99682
0.99205,0.99682
0.99205,0.99701
0.99209,0.99701
0.99209,0.99719
0.99219,0.99719
0.99219,0.99738
0.99223,0.99738
0.99223,0.99757
0.99233,0.99757
0.99233,0.99775
0.99237,0.99775
0.99237,0.99850
0.99242,0.99850
0.99242,0.99869
0.99247,0.99869
0.99247,0.99925
0.99265,0.99925
0.99265,0.99944
0.99284,0.99944
0.99284,0.99963
0.99303,0.99963
0.99303,0.99981
0.99691,0.99981
0.99691,1.00000
1.00000,1.00000
